URS Requirement ID,Priority,Requirement,Acceptance Criteria,Business Process,Epic,Design Component,Design Reference,API,Database Entity,User Story,Test Case ID,Test Type,Test Case,Test Result,Defect Reference,Release Version
BFR-FX-010,P1,Routing shall not optimise solely for BuntuFin margin.,Routing policy supports customer/regulatory criteria and is documented.,FX and routing,EPIC-FX,FX & Routing (`fx-routing-svc`),05-fds/domain-20-fx-routing.md#bfr-fx-010,GET /api/admin/v1/routing-policy; GET /api/v1/routing-explanation,routing policy in config_version; route_decision.policy_version,US-FX-010,TC-FX-010-1,Security,Policy schema rejects a margin term,NOT_EXECUTED,,
BFR-FX-010,P1,Routing shall not optimise solely for BuntuFin margin.,Routing policy supports customer/regulatory criteria and is documented.,FX and routing,EPIC-FX,FX & Routing (`fx-routing-svc`),05-fds/domain-20-fx-routing.md#bfr-fx-010,GET /api/admin/v1/routing-policy; GET /api/v1/routing-explanation,routing policy in config_version; route_decision.policy_version,US-FX-010,TC-FX-010-2,Positive functional,Documented criteria drive selection,NOT_EXECUTED,,
BFR-FX-010,P1,Routing shall not optimise solely for BuntuFin margin.,Routing policy supports customer/regulatory criteria and is documented.,FX and routing,EPIC-FX,FX & Routing (`fx-routing-svc`),05-fds/domain-20-fx-routing.md#bfr-fx-010,GET /api/admin/v1/routing-policy; GET /api/v1/routing-explanation,routing policy in config_version; route_decision.policy_version,US-FX-010,TC-FX-010-3,Positive functional,Policy version recorded on every decision,NOT_EXECUTED,,
BFR-FX-010,P1,Routing shall not optimise solely for BuntuFin margin.,Routing policy supports customer/regulatory criteria and is documented.,FX and routing,EPIC-FX,FX & Routing (`fx-routing-svc`),05-fds/domain-20-fx-routing.md#bfr-fx-010,GET /api/admin/v1/routing-policy; GET /api/v1/routing-explanation,routing policy in config_version; route_decision.policy_version,US-FX-010,TC-FX-010-4,Positive functional,Customer-facing explanation available,NOT_EXECUTED,,
BFR-FX-010,P1,Routing shall not optimise solely for BuntuFin margin.,Routing policy supports customer/regulatory criteria and is documented.,FX and routing,EPIC-FX,FX & Routing (`fx-routing-svc`),05-fds/domain-20-fx-routing.md#bfr-fx-010,GET /api/admin/v1/routing-policy; GET /api/v1/routing-explanation,routing policy in config_version; route_decision.policy_version,US-FX-010,TC-FX-010-5,Positive functional,Tie-break documented and recorded,NOT_EXECUTED,,
BFR-GOAL-001,P2,Sender shall create purpose-linked remittance.,Transfer can reference configured purpose.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-001,(no new endpoint) transfer creation accepts purpose_code; responses include it.,"transfer.purpose_code, purpose_detail",US-GOAL-001,TC-GOAL-001-1,Positive functional,Purpose stored and included where required,NOT_EXECUTED,,
BFR-GOAL-001,P2,Sender shall create purpose-linked remittance.,Transfer can reference configured purpose.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-001,(no new endpoint) transfer creation accepts purpose_code; responses include it.,"transfer.purpose_code, purpose_detail",US-GOAL-001,TC-GOAL-001-2,Negative functional,Missing mandatory purpose refused,NOT_EXECUTED,,
BFR-GOAL-001,P2,Sender shall create purpose-linked remittance.,Transfer can reference configured purpose.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-001,(no new endpoint) transfer creation accepts purpose_code; responses include it.,"transfer.purpose_code, purpose_detail",US-GOAL-001,TC-GOAL-001-3,Negative functional,Unpermitted purpose refused,NOT_EXECUTED,,
BFR-GOAL-001,P2,Sender shall create purpose-linked remittance.,Transfer can reference configured purpose.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-001,(no new endpoint) transfer creation accepts purpose_code; responses include it.,"transfer.purpose_code, purpose_detail",US-GOAL-001,TC-GOAL-001-4,Security,Free-text detail sanitised,NOT_EXECUTED,,
BFR-GOAL-002,P1,Sender shall split remittance across permitted destinations.,Allocation total equals confirmed remittance amount.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-002,POST /api/v1/transfers/{id}/allocations,"allocation(sequence, destination_type, destination_ref, amount_minor, control_model, leg_state)",US-GOAL-002,TC-GOAL-002-1,Positive functional,Allocations summing exactly accepted,NOT_EXECUTED,,
BFR-GOAL-002,P1,Sender shall split remittance across permitted destinations.,Allocation total equals confirmed remittance amount.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-002,POST /api/v1/transfers/{id}/allocations,"allocation(sequence, destination_type, destination_ref, amount_minor, control_model, leg_state)",US-GOAL-002,TC-GOAL-002-2,Negative functional,Allocations not summing exactly refused,NOT_EXECUTED,,
BFR-GOAL-002,P1,Sender shall split remittance across permitted destinations.,Allocation total equals confirmed remittance amount.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-002,POST /api/v1/transfers/{id}/allocations,"allocation(sequence, destination_type, destination_ref, amount_minor, control_model, leg_state)",US-GOAL-002,TC-GOAL-002-3,Decimal and rounding,Percentage split resolves exactly with a documented remainder rule,NOT_EXECUTED,,
BFR-GOAL-002,P1,Sender shall split remittance across permitted destinations.,Allocation total equals confirmed remittance amount.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-002,POST /api/v1/transfers/{id}/allocations,"allocation(sequence, destination_type, destination_ref, amount_minor, control_model, leg_state)",US-GOAL-002,TC-GOAL-002-4,Security,Database constraint enforces the sum,NOT_EXECUTED,,
BFR-GOAL-002,P1,Sender shall split remittance across permitted destinations.,Allocation total equals confirmed remittance amount.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-002,POST /api/v1/transfers/{id}/allocations,"allocation(sequence, destination_type, destination_ref, amount_minor, control_model, leg_state)",US-GOAL-002,TC-GOAL-002-5,Negative functional,Disallowed destination refused,NOT_EXECUTED,,
BFR-GOAL-003,P2,Platform shall support family financial goals.,Goal can accept permitted contributions from multiple contributors.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-003,POST /api/v1/goals; POST /api/v1/goals/{id}/contributors,"goal, goal_contribution(contributor_id, amount_minor, status)",US-GOAL-003,TC-GOAL-003-1,Positive functional,Multiple contributors fund one goal,NOT_EXECUTED,,
BFR-GOAL-003,P2,Platform shall support family financial goals.,Goal can accept permitted contributions from multiple contributors.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-003,POST /api/v1/goals; POST /api/v1/goals/{id}/contributors,"goal, goal_contribution(contributor_id, amount_minor, status)",US-GOAL-003,TC-GOAL-003-2,Negative functional,Non-invited contributor refused,NOT_EXECUTED,,
BFR-GOAL-003,P2,Platform shall support family financial goals.,Goal can accept permitted contributions from multiple contributors.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-003,POST /api/v1/goals; POST /api/v1/goals/{id}/contributors,"goal, goal_contribution(contributor_id, amount_minor, status)",US-GOAL-003,TC-GOAL-003-3,Permissions,Contributors cannot see each other's personal details,NOT_EXECUTED,,
BFR-GOAL-003,P2,Platform shall support family financial goals.,Goal can accept permitted contributions from multiple contributors.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-003,POST /api/v1/goals; POST /api/v1/goals/{id}/contributors,"goal, goal_contribution(contributor_id, amount_minor, status)",US-GOAL-003,TC-GOAL-003-4,Negative functional,Unconfirmed contribution does not count,NOT_EXECUTED,,
BFR-GOAL-004,P2,Goal shall display target and progress.,Confirmed contributions update percentage accurately.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-004,GET /api/v1/goals/{id},derived from goal_contribution,US-GOAL-004,TC-GOAL-004-1,Positive functional,Progress reflects confirmed contributions,NOT_EXECUTED,,
BFR-GOAL-004,P2,Goal shall display target and progress.,Confirmed contributions update percentage accurately.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-004,GET /api/v1/goals/{id},derived from goal_contribution,US-GOAL-004,TC-GOAL-004-2,Negative functional,Pending does not inflate progress,NOT_EXECUTED,,
BFR-GOAL-004,P2,Goal shall display target and progress.,Confirmed contributions update percentage accurately.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-004,GET /api/v1/goals/{id},derived from goal_contribution,US-GOAL-004,TC-GOAL-004-3,Reversal,Reversal reduces progress by correction,NOT_EXECUTED,,
BFR-GOAL-004,P2,Goal shall display target and progress.,Confirmed contributions update percentage accurately.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-004,GET /api/v1/goals/{id},derived from goal_contribution,US-GOAL-004,TC-GOAL-004-4,Decimal and rounding,Percentage computed from minor units,NOT_EXECUTED,,
BFR-GOAL-005,P2,Platform shall support approved direct institution payment.,Valid service-provider reference is included in transaction.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-005,POST /api/v1/billers/{id}/validate,"allocation.destination_ref, biller validation result retained.",US-GOAL-005,TC-GOAL-005-1,Positive functional,Validated reference included in the payment,NOT_EXECUTED,,
BFR-GOAL-005,P2,Platform shall support approved direct institution payment.,Valid service-provider reference is included in transaction.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-005,POST /api/v1/billers/{id}/validate,"allocation.destination_ref, biller validation result retained.",US-GOAL-005,TC-GOAL-005-2,Negative functional,Failed validation blocks the allocation,NOT_EXECUTED,,
BFR-GOAL-005,P2,Platform shall support approved direct institution payment.,Valid service-provider reference is included in transaction.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-005,POST /api/v1/billers/{id}/validate,"allocation.destination_ref, biller validation result retained.",US-GOAL-005,TC-GOAL-005-3,Security,Account name shown masked,NOT_EXECUTED,,
BFR-GOAL-005,P2,Platform shall support approved direct institution payment.,Valid service-provider reference is included in transaction.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-005,POST /api/v1/billers/{id}/validate,"allocation.destination_ref, biller validation result retained.",US-GOAL-005,TC-GOAL-005-4,Error handling,"Biller unavailable prevents confirmation, no blind send",NOT_EXECUTED,,
BFR-GOAL-006,P1,Direct-payment recipient shall be verified/configured partner.,Unvalidated institution cannot masquerade as approved biller.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-006,GET /api/v1/billers?corridor=,biller linked to an approved partner,US-GOAL-006,TC-GOAL-006-1,Negative functional,No free-text institution entry exists,NOT_EXECUTED,,
BFR-GOAL-006,P1,Direct-payment recipient shall be verified/configured partner.,Unvalidated institution cannot masquerade as approved biller.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-006,GET /api/v1/billers?corridor=,biller linked to an approved partner,US-GOAL-006,TC-GOAL-006-2,Negative functional,Non-approved biller refused server-side,NOT_EXECUTED,,
BFR-GOAL-006,P1,Direct-payment recipient shall be verified/configured partner.,Unvalidated institution cannot masquerade as approved biller.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-006,GET /api/v1/billers?corridor=,biller linked to an approved partner,US-GOAL-006,TC-GOAL-006-3,Security,Biller bank-detail change requires the approval process and alerts security,NOT_EXECUTED,,
BFR-GOAL-006,P1,Direct-payment recipient shall be verified/configured partner.,Unvalidated institution cannot masquerade as approved biller.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-006,GET /api/v1/billers?corridor=,biller linked to an approved partner,US-GOAL-006,TC-GOAL-006-4,Integration,Suspension between allocation and execution halts the payment,NOT_EXECUTED,,
BFR-GOAL-007,P1,Sender shall receive allocation breakdown before confirmation.,Each destination and amount displayed.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-007,POST /api/v1/transfers/{id}/preview,allocation snapshot persisted with the transfer.,US-GOAL-007,TC-GOAL-007-1,Positive functional,Full breakdown displayed before confirmation,NOT_EXECUTED,,
BFR-GOAL-007,P1,Sender shall receive allocation breakdown before confirmation.,Each destination and amount displayed.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-007,POST /api/v1/transfers/{id}/preview,allocation snapshot persisted with the transfer.,US-GOAL-007,TC-GOAL-007-2,Positive functional,Control model shown per allocation,NOT_EXECUTED,,
BFR-GOAL-007,P1,Sender shall receive allocation breakdown before confirmation.,Each destination and amount displayed.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-007,POST /api/v1/transfers/{id}/preview,allocation snapshot persisted with the transfer.,US-GOAL-007,TC-GOAL-007-3,Negative functional,Changed allocation set forces re-preview,NOT_EXECUTED,,
BFR-GOAL-007,P1,Sender shall receive allocation breakdown before confirmation.,Each destination and amount displayed.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-007,POST /api/v1/transfers/{id}/preview,allocation snapshot persisted with the transfer.,US-GOAL-007,TC-GOAL-007-4,Audit verification,Confirmed breakdown persisted and on the receipt,NOT_EXECUTED,,
BFR-GOAL-008,P1,Failed sub-allocation shall be traceable.,Partial completion state identifies successful and failed legs.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-008,GET /api/v1/transfers/{id},"allocation.leg_state, per-leg status history.",US-GOAL-008,TC-GOAL-008-1,Positive functional,Per-leg states visible,NOT_EXECUTED,,
BFR-GOAL-008,P1,Failed sub-allocation shall be traceable.,Partial completion state identifies successful and failed legs.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-008,GET /api/v1/transfers/{id},"allocation.leg_state, per-leg status history.",US-GOAL-008,TC-GOAL-008-2,Positive functional,Parent reports PARTIALLY_DELIVERED,NOT_EXECUTED,,
BFR-GOAL-008,P1,Failed sub-allocation shall be traceable.,Partial completion state identifies successful and failed legs.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-008,GET /api/v1/transfers/{id},"allocation.leg_state, per-leg status history.",US-GOAL-008,TC-GOAL-008-3,Positive functional,Failed leg recovered independently,NOT_EXECUTED,,
BFR-GOAL-008,P1,Failed sub-allocation shall be traceable.,Partial completion state identifies successful and failed legs.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-008,GET /api/v1/transfers/{id},"allocation.leg_state, per-leg status history.",US-GOAL-008,TC-GOAL-008-4,Negative functional,Successful legs never reversed for another leg's failure,NOT_EXECUTED,,
BFR-GOAL-008,P1,Failed sub-allocation shall be traceable.,Partial completion state identifies successful and failed legs.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-008,GET /api/v1/transfers/{id},"allocation.leg_state, per-leg status history.",US-GOAL-008,TC-GOAL-008-5,Integration,Sender notified with per-leg detail,NOT_EXECUTED,,
BFR-GOAL-009,P1,Product shall distinguish recipient-owned funds from sender-directed payments.,UX correctly identifies legal/control model.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-009,(no new endpoint) allocations carry control_model; UI copy is driven by it.,"allocation.control_model, distinct ledger treatments per model.",US-GOAL-009,TC-GOAL-009-1,Positive functional,Control model displayed per allocation in plain language,NOT_EXECUTED,,
BFR-GOAL-009,P1,Product shall distinguish recipient-owned funds from sender-directed payments.,UX correctly identifies legal/control model.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-009,(no new endpoint) allocations carry control_model; UI copy is driven by it.,"allocation.control_model, distinct ledger treatments per model.",US-GOAL-009,TC-GOAL-009-2,Positive functional,Different ledger treatment per model,NOT_EXECUTED,,
BFR-GOAL-009,P1,Product shall distinguish recipient-owned funds from sender-directed payments.,UX correctly identifies legal/control model.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-009,(no new endpoint) allocations carry control_model; UI copy is driven by it.,"allocation.control_model, distinct ledger treatments per model.",US-GOAL-009,TC-GOAL-009-3,Negative functional,Model cannot be changed after execution,NOT_EXECUTED,,
BFR-GOAL-009,P1,Product shall distinguish recipient-owned funds from sender-directed payments.,UX correctly identifies legal/control model.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-009,(no new endpoint) allocations carry control_model; UI copy is driven by it.,"allocation.control_model, distinct ledger treatments per model.",US-GOAL-009,TC-GOAL-009-4,Negative functional,Recall of recipient-owned funds refused with an honest explanation,NOT_EXECUTED,,
BFR-GOAL-009,P1,Product shall distinguish recipient-owned funds from sender-directed payments.,UX correctly identifies legal/control model.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-009,(no new endpoint) allocations carry control_model; UI copy is driven by it.,"allocation.control_model, distinct ledger treatments per model.",US-GOAL-009,TC-GOAL-009-5,Positive functional,Recipient told which funds are theirs,NOT_EXECUTED,,
BFR-GOAL-010,P2,Goal contributors shall receive appropriate receipts.,Receipt records contribution and destination.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-010,GET /api/v1/goals/{id}/contributions/{cid}/receipt; GET /api/v1/transfers/{id}/receipt,receipt per contribution/allocation.,US-GOAL-010,TC-GOAL-010-1,Positive functional,Receipt records contribution and destination,NOT_EXECUTED,,
BFR-GOAL-010,P2,Goal contributors shall receive appropriate receipts.,Receipt records contribution and destination.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-010,GET /api/v1/goals/{id}/contributions/{cid}/receipt; GET /api/v1/transfers/{id}/receipt,receipt per contribution/allocation.,US-GOAL-010,TC-GOAL-010-2,Positive functional,Split receipt itemises every leg,NOT_EXECUTED,,
BFR-GOAL-010,P2,Goal contributors shall receive appropriate receipts.,Receipt records contribution and destination.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-010,GET /api/v1/goals/{id}/contributions/{cid}/receipt; GET /api/v1/transfers/{id}/receipt,receipt per contribution/allocation.,US-GOAL-010,TC-GOAL-010-3,Negative functional,Partially delivered transfer not shown as complete,NOT_EXECUTED,,
BFR-GOAL-010,P2,Goal contributors shall receive appropriate receipts.,Receipt records contribution and destination.,PurposePay and goals,EPIC-GOAL,Cross-Border (`switch-svc`),05-fds/domain-21-purposepay.md#bfr-goal-010,GET /api/v1/goals/{id}/contributions/{cid}/receipt; GET /api/v1/transfers/{id}/receipt,receipt per contribution/allocation.,US-GOAL-010,TC-GOAL-010-4,Positive functional,Receipt available in the contributor's language,NOT_EXECUTED,,
BFR-AML-001,P1,Platform shall screen applicable customers against configured sanctions data.,Screening result recorded with source/version.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-001,POST /internal/compliance/screen; GET /api/admin/v1/screening-results?customer_id=,"screening_result(screening_type, list_source, list_version, outcome, match_details_ref, screened_at)",US-AML-001,TC-AML-001-1,Positive functional,Screening result records source and version,NOT_EXECUTED,,
BFR-AML-001,P1,Platform shall screen applicable customers against configured sanctions data.,Screening result recorded with source/version.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-001,POST /internal/compliance/screen; GET /api/admin/v1/screening-results?customer_id=,"screening_result(screening_type, list_source, list_version, outcome, match_details_ref, screened_at)",US-AML-001,TC-AML-001-2,Negative functional,"Screening error holds, never passes",NOT_EXECUTED,,
BFR-AML-001,P1,Platform shall screen applicable customers against configured sanctions data.,Screening result recorded with source/version.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-001,POST /internal/compliance/screen; GET /api/admin/v1/screening-results?customer_id=,"screening_result(screening_type, list_source, list_version, outcome, match_details_ref, screened_at)",US-AML-001,TC-AML-001-3,Permissions,Match details restricted to AML roles,NOT_EXECUTED,,
BFR-AML-001,P1,Platform shall screen applicable customers against configured sanctions data.,Screening result recorded with source/version.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-001,POST /internal/compliance/screen; GET /api/admin/v1/screening-results?customer_id=,"screening_result(screening_type, list_source, list_version, outcome, match_details_ref, screened_at)",US-AML-001,TC-AML-001-4,Security,Customer messaging discloses nothing about a match,NOT_EXECUTED,,
BFR-AML-001,P1,Platform shall screen applicable customers against configured sanctions data.,Screening result recorded with source/version.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-001,POST /internal/compliance/screen; GET /api/admin/v1/screening-results?customer_id=,"screening_result(screening_type, list_source, list_version, outcome, match_details_ref, screened_at)",US-AML-001,TC-AML-001-5,Integration,List refresh triggers rescreening,NOT_EXECUTED,,
BFR-AML-002,P1,Platform shall support PEP screening.,Potential match enters configured review workflow.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-002,GET /api/admin/v1/cases?type=AML&subtype=PEP,"screening_result(screening_type = PEP), case",US-AML-002,TC-AML-002-1,Positive functional,PEP match creates a review case,NOT_EXECUTED,,
BFR-AML-002,P1,Platform shall support PEP screening.,Potential match enters configured review workflow.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-002,GET /api/admin/v1/cases?type=AML&subtype=PEP,"screening_result(screening_type = PEP), case",US-AML-002,TC-AML-002-2,Negative functional,No automatic refusal on a PEP match,NOT_EXECUTED,,
BFR-AML-002,P1,Platform shall support PEP screening.,Potential match enters configured review workflow.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-002,GET /api/admin/v1/cases?type=AML&subtype=PEP,"screening_result(screening_type = PEP), case",US-AML-002,TC-AML-002-3,Positive functional,PEP status retained and drives monitoring,NOT_EXECUTED,,
BFR-AML-002,P1,Platform shall support PEP screening.,Potential match enters configured review workflow.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-002,GET /api/admin/v1/cases?type=AML&subtype=PEP,"screening_result(screening_type = PEP), case",US-AML-002,TC-AML-002-4,Permissions,PEP data access restricted and audited,NOT_EXECUTED,,
BFR-AML-003,P1,Transaction monitoring rules shall be configurable.,Thresholds/rules can change without source-code release.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-003,POST /api/admin/v1/monitoring-rules; POST .../simulate; POST .../activate,"monitoring_rule(definition, version, status, effective_from)",US-AML-003,TC-AML-003-1,Positive functional,Threshold change applies without deployment,NOT_EXECUTED,,
BFR-AML-003,P1,Transaction monitoring rules shall be configurable.,Thresholds/rules can change without source-code release.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-003,POST /api/admin/v1/monitoring-rules; POST .../simulate; POST .../activate,"monitoring_rule(definition, version, status, effective_from)",US-AML-003,TC-AML-003-2,Positive functional,Alerts record the rule version,NOT_EXECUTED,,
BFR-AML-003,P1,Transaction monitoring rules shall be configurable.,Thresholds/rules can change without source-code release.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-003,POST /api/admin/v1/monitoring-rules; POST .../simulate; POST .../activate,"monitoring_rule(definition, version, status, effective_from)",US-AML-003,TC-AML-003-3,Positive functional,Simulation generates no live alerts,NOT_EXECUTED,,
BFR-AML-003,P1,Transaction monitoring rules shall be configurable.,Thresholds/rules can change without source-code release.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-003,POST /api/admin/v1/monitoring-rules; POST .../simulate; POST .../activate,"monitoring_rule(definition, version, status, effective_from)",US-AML-003,TC-AML-003-4,Permissions,Activation requires approval,NOT_EXECUTED,,
BFR-AML-003,P1,Transaction monitoring rules shall be configurable.,Thresholds/rules can change without source-code release.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-003,POST /api/admin/v1/monitoring-rules; POST .../simulate; POST .../activate,"monitoring_rule(definition, version, status, effective_from)",US-AML-003,TC-AML-003-5,Negative functional,Placeholder thresholds block the release gate,NOT_EXECUTED,,
BFR-AML-004,P1,System shall detect unusual transaction velocity.,Configured condition generates alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-004,GET /api/admin/v1/alerts?rule=VELOCITY,"alert(rule_id, rule_version, customer_id, window, triggering_transaction_ids[])",US-AML-004,TC-AML-004-1,Positive functional,Velocity breach raises an alert with evidence,NOT_EXECUTED,,
BFR-AML-004,P1,System shall detect unusual transaction velocity.,Configured condition generates alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-004,GET /api/admin/v1/alerts?rule=VELOCITY,"alert(rule_id, rule_version, customer_id, window, triggering_transaction_ids[])",US-AML-004,TC-AML-004-2,Positive functional,Alerts de-duplicated for one pattern,NOT_EXECUTED,,
BFR-AML-004,P1,System shall detect unusual transaction velocity.,Configured condition generates alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-004,GET /api/admin/v1/alerts?rule=VELOCITY,"alert(rule_id, rule_version, customer_id, window, triggering_transaction_ids[])",US-AML-004,TC-AML-004-3,Positive functional,Velocity measured across all activity types,NOT_EXECUTED,,
BFR-AML-004,P1,System shall detect unusual transaction velocity.,Configured condition generates alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-004,GET /api/admin/v1/alerts?rule=VELOCITY,"alert(rule_id, rule_version, customer_id, window, triggering_transaction_ids[])",US-AML-004,TC-AML-004-4,Error handling,Backlog delays but never drops alerts,NOT_EXECUTED,,
BFR-AML-005,P1,System shall detect unusual cross-border patterns.,Configured corridor/risk scenarios generate alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-005,"(no new endpoint) internal, event-driven on transfer.* events.",corridor risk in configuration; alert,US-AML-005,TC-AML-005-1,Positive functional,Corridor scenario raises an alert,NOT_EXECUTED,,
